sic,ff12_ind
1291,"Oil, Gas, and Coal Extraction and Products"
1292,"Oil, Gas, and Coal Extraction and Products"
1293,"Oil, Gas, and Coal Extraction and Products"
1294,"Oil, Gas, and Coal Extraction and Products"
1295,"Oil, Gas, and Coal Extraction and Products"
1296,"Oil, Gas, and Coal Extraction and Products"
1297,"Oil, Gas, and Coal Extraction and Products"
1298,"Oil, Gas, and Coal Extraction and Products"
1299,"Oil, Gas, and Coal Extraction and Products"
1300,"Oil, Gas, and Coal Extraction and Products"
1301,"Oil, Gas, and Coal Extraction and Products"
1302,"Oil, Gas, and Coal Extraction and Products"
1303,"Oil, Gas, and Coal Extraction and Products"
1304,"Oil, Gas, and Coal Extraction and Products"
1305,"Oil, Gas, and Coal Extraction and Products"
1306,"Oil, Gas, and Coal Extraction and Products"
1307,"Oil, Gas, and Coal Extraction and Products"
1308,"Oil, Gas, and Coal Extraction and Products"
1309,"Oil, Gas, and Coal Extraction and Products"
1310,"Oil, Gas, and Coal Extraction and Products"
1311,"Oil, Gas, and Coal Extraction and Products"
1312,"Oil, Gas, and Coal Extraction and Products"
1313,"Oil, Gas, and Coal Extraction and Products"
1314,"Oil, Gas, and Coal Extraction and Products"
1315,"Oil, Gas, and Coal Extraction and Products"
1316,"Oil, Gas, and Coal Extraction and Products"
1317,"Oil, Gas, and Coal Extraction and Products"
1318,"Oil, Gas, and Coal Extraction and Products"
1319,"Oil, Gas, and Coal Extraction and Products"
1320,"Oil, Gas, and Coal Extraction and Products"
1321,"Oil, Gas, and Coal Extraction and Products"
1322,"Oil, Gas, and Coal Extraction and Products"
1323,"Oil, Gas, and Coal Extraction and Products"
1324,"Oil, Gas, and Coal Extraction and Products"
1325,"Oil, Gas, and Coal Extraction and Products"
1326,"Oil, Gas, and Coal Extraction and Products"
1327,"Oil, Gas, and Coal Extraction and Products"
1328,"Oil, Gas, and Coal Extraction and Products"
1329,"Oil, Gas, and Coal Extraction and Products"
1330,"Oil, Gas, and Coal Extraction and Products"
1331,"Oil, Gas, and Coal Extraction and Products"
1332,"Oil, Gas, and Coal Extraction and Products"
1333,"Oil, Gas, and Coal Extraction and Products"
1334,"Oil, Gas, and Coal Extraction and Products"
1335,"Oil, Gas, and Coal Extraction and Products"
1336,"Oil, Gas, and Coal Extraction and Products"
1337,"Oil, Gas, and Coal Extraction and Products"
1338,"Oil, Gas, and Coal Extraction and Products"
1339,"Oil, Gas, and Coal Extraction and Products"
1340,"Oil, Gas, and Coal Extraction and Products"
1341,"Oil, Gas, and Coal Extraction and Products"
1342,"Oil, Gas, and Coal Extraction and Products"
1343,"Oil, Gas, and Coal Extraction and Products"
1344,"Oil, Gas, and Coal Extraction and Products"
1345,"Oil, Gas, and Coal Extraction and Products"
1346,"Oil, Gas, and Coal Extraction and Products"
1347,"Oil, Gas, and Coal Extraction and Products"
1348,"Oil, Gas, and Coal Extraction and Products"
1349,"Oil, Gas, and Coal Extraction and Products"
1350,"Oil, Gas, and Coal Extraction and Products"
1351,"Oil, Gas, and Coal Extraction and Products"
1352,"Oil, Gas, and Coal Extraction and Products"
1353,"Oil, Gas, and Coal Extraction and Products"
1354,"Oil, Gas, and Coal Extraction and Products"
1355,"Oil, Gas, and Coal Extraction and Products"
1356,"Oil, Gas, and Coal Extraction and Products"
1357,"Oil, Gas, and Coal Extraction and Products"
1358,"Oil, Gas, and Coal Extraction and Products"
1359,"Oil, Gas, and Coal Extraction and Products"
1360,"Oil, Gas, and Coal Extraction and Products"
1361,"Oil, Gas, and Coal Extraction and Products"
1362,"Oil, Gas, and Coal Extraction and Products"
1363,"Oil, Gas, and Coal Extraction and Products"
1364,"Oil, Gas, and Coal Extraction and Products"
1365,"Oil, Gas, and Coal Extraction and Products"
1366,"Oil, Gas, and Coal Extraction and Products"
1367,"Oil, Gas, and Coal Extraction and Products"
1368,"Oil, Gas, and Coal Extraction and Products"
1369,"Oil, Gas, and Coal Extraction and Products"
1370,"Oil, Gas, and Coal Extraction and Products"
1371,"Oil, Gas, and Coal Extraction and Products"
1372,"Oil, Gas, and Coal Extraction and Products"
1373,"Oil, Gas, and Coal Extraction and Products"
1374,"Oil, Gas, and Coal Extraction and Products"
1375,"Oil, Gas, and Coal Extraction and Products"
1376,"Oil, Gas, and Coal Extraction and Products"
1377,"Oil, Gas, and Coal Extraction and Products"
1378,"Oil, Gas, and Coal Extraction and Products"
1379,"Oil, Gas, and Coal Extraction and Products"
1380,"Oil, Gas, and Coal Extraction and Products"
1381,"Oil, Gas, and Coal Extraction and Products"
1382,"Oil, Gas, and Coal Extraction and Products"
1383,"Oil, Gas, and Coal Extraction and Products"
1384,"Oil, Gas, and Coal Extraction and Products"
1385,"Oil, Gas, and Coal Extraction and Products"
1386,"Oil, Gas, and Coal Extraction and Products"
1387,"Oil, Gas, and Coal Extraction and Products"
1388,"Oil, Gas, and Coal Extraction and Products"
1389,"Oil, Gas, and Coal Extraction and Products"
1390,"Oil, Gas, and Coal Extraction and Products"
1391,"Oil, Gas, and Coal Extraction and Products"
1392,"Oil, Gas, and Coal Extraction and Products"
1393,"Oil, Gas, and Coal Extraction and Products"
1394,"Oil, Gas, and Coal Extraction and Products"
1395,"Oil, Gas, and Coal Extraction and Products"
1396,"Oil, Gas, and Coal Extraction and Products"
1397,"Oil, Gas, and Coal Extraction and Products"
1398,"Oil, Gas, and Coal Extraction and Products"
1399,"Oil, Gas, and Coal Extraction and Products"
2000,Consumer NonDurables
2001,Consumer NonDurables
2002,Consumer NonDurables
2003,Consumer NonDurables
2004,Consumer NonDurables
2005,Consumer NonDurables
2006,Consumer NonDurables
2007,Consumer NonDurables
2008,Consumer NonDurables
2009,Consumer NonDurables
2010,Consumer NonDurables
2011,Consumer NonDurables
2012,Consumer NonDurables
2013,Consumer NonDurables
2014,Consumer NonDurables
2015,Consumer NonDurables
2016,Consumer NonDurables
2017,Consumer NonDurables
2018,Consumer NonDurables
2019,Consumer NonDurables
2020,Consumer NonDurables
2021,Consumer NonDurables
2022,Consumer NonDurables
2023,Consumer NonDurables
2024,Consumer NonDurables
2025,Consumer NonDurables
2026,Consumer NonDurables
2027,Consumer NonDurables
2028,Consumer NonDurables
2029,Consumer NonDurables
2030,Consumer NonDurables
2031,Consumer NonDurables
2032,Consumer NonDurables
2033,Consumer NonDurables
2034,Consumer NonDurables
2035,Consumer NonDurables
2036,Consumer NonDurables
2037,Consumer NonDurables
2038,Consumer NonDurables
2039,Consumer NonDurables
2040,Consumer NonDurables
2041,Consumer NonDurables
2042,Consumer NonDurables
2043,Consumer NonDurables
2044,Consumer NonDurables
2045,Consumer NonDurables
2046,Consumer NonDurables
2047,Consumer NonDurables
2048,Consumer NonDurables
2049,Consumer NonDurables
2050,Consumer NonDurables
2051,Consumer NonDurables
2052,Consumer NonDurables
2053,Consumer NonDurables
2054,Consumer NonDurables
2055,Consumer NonDurables
2056,Consumer NonDurables
2057,Consumer NonDurables
2058,Consumer NonDurables
2059,Consumer NonDurables
2060,Consumer NonDurables
2061,Consumer NonDurables
2062,Consumer NonDurables
2063,Consumer NonDurables
2064,Consumer NonDurables
2065,Consumer NonDurables
2066,Consumer NonDurables
2067,Consumer NonDurables
2068,Consumer NonDurables
2069,Consumer NonDurables
2070,Consumer NonDurables
2071,Consumer NonDurables
2072,Consumer NonDurables
2073,Consumer NonDurables
2074,Consumer NonDurables
2075,Consumer NonDurables
2076,Consumer NonDurables
2077,Consumer NonDurables
2078,Consumer NonDurables
2079,Consumer NonDurables
2080,Consumer NonDurables
2081,Consumer NonDurables
2082,Consumer NonDurables
2083,Consumer NonDurables
2084,Consumer NonDurables
2085,Consumer NonDurables
2086,Consumer NonDurables
2087,Consumer NonDurables
2088,Consumer NonDurables
2089,Consumer NonDurables
2090,Consumer NonDurables
2091,Consumer NonDurables
2092,Consumer NonDurables
2093,Consumer NonDurables
2094,Consumer NonDurables
2095,Consumer NonDurables
2096,Consumer NonDurables
2097,Consumer NonDurables
2098,Consumer NonDurables
2099,Consumer NonDurables
2100,Consumer NonDurables
2101,Consumer NonDurables
2102,Consumer NonDurables
2103,Consumer NonDurables
2104,Consumer NonDurables
2105,Consumer NonDurables
2106,Consumer NonDurables
2107,Consumer NonDurables
2108,Consumer NonDurables
2109,Consumer NonDurables
2110,Consumer NonDurables
2111,Consumer NonDurables
2112,Consumer NonDurables
2113,Consumer NonDurables
2114,Consumer NonDurables
2115,Consumer NonDurables
2116,Consumer NonDurables
2117,Consumer NonDurables
2118,Consumer NonDurables
2119,Consumer NonDurables
2120,Consumer NonDurables
2121,Consumer NonDurables
2122,Consumer NonDurables
2123,Consumer NonDurables
2124,Consumer NonDurables
2125,Consumer NonDurables
2126,Consumer NonDurables
2127,Consumer NonDurables
2128,Consumer NonDurables
2129,Consumer NonDurables
2130,Consumer NonDurables
2131,Consumer NonDurables
2132,Consumer NonDurables
2133,Consumer NonDurables
2134,Consumer NonDurables
2135,Consumer NonDurables
2136,Consumer NonDurables
2137,Consumer NonDurables
2138,Consumer NonDurables
2139,Consumer NonDurables
2140,Consumer NonDurables
2141,Consumer NonDurables
2142,Consumer NonDurables
2143,Consumer NonDurables
2144,Consumer NonDurables
2145,Consumer NonDurables
2146,Consumer NonDurables
2147,Consumer NonDurables
2148,Consumer NonDurables
2149,Consumer NonDurables
2150,Consumer NonDurables
2151,Consumer NonDurables
2152,Consumer NonDurables
2153,Consumer NonDurables
2154,Consumer NonDurables
2155,Consumer NonDurables
2156,Consumer NonDurables
2157,Consumer NonDurables
2158,Consumer NonDurables
2159,Consumer NonDurables
2160,Consumer NonDurables
2161,Consumer NonDurables
2162,Consumer NonDurables
2163,Consumer NonDurables
2164,Consumer NonDurables
2165,Consumer NonDurables
2166,Consumer NonDurables
2167,Consumer NonDurables
2168,Consumer NonDurables
2169,Consumer NonDurables
2170,Consumer NonDurables
2171,Consumer NonDurables
2172,Consumer NonDurables
2173,Consumer NonDurables
2174,Consumer NonDurables
2175,Consumer NonDurables
2176,Consumer NonDurables
2177,Consumer NonDurables
2178,Consumer NonDurables
2179,Consumer NonDurables
2180,Consumer NonDurables
2181,Consumer NonDurables
2182,Consumer NonDurables
2183,Consumer NonDurables
2184,Consumer NonDurables
2185,Consumer NonDurables
2186,Consumer NonDurables
2187,Consumer NonDurables
2188,Consumer NonDurables
2189,Consumer NonDurables
2190,Consumer NonDurables
2191,Consumer NonDurables
2192,Consumer NonDurables
2193,Consumer NonDurables
2194,Consumer NonDurables
2195,Consumer NonDurables
2196,Consumer NonDurables
2197,Consumer NonDurables
2198,Consumer NonDurables
2199,Consumer NonDurables
2200,Consumer NonDurables
2201,Consumer NonDurables
2202,Consumer NonDurables
2203,Consumer NonDurables
2204,Consumer NonDurables
2205,Consumer NonDurables
2206,Consumer NonDurables
2207,Consumer NonDurables
2208,Consumer NonDurables
2209,Consumer NonDurables
2210,Consumer NonDurables
2211,Consumer NonDurables
2212,Consumer NonDurables
2213,Consumer NonDurables
2214,Consumer NonDurables
2215,Consumer NonDurables
2216,Consumer NonDurables
2217,Consumer NonDurables
2218,Consumer NonDurables
2219,Consumer NonDurables
2220,Consumer NonDurables
2221,Consumer NonDurables
2222,Consumer NonDurables
2223,Consumer NonDurables
2224,Consumer NonDurables
2225,Consumer NonDurables
2226,Consumer NonDurables
2227,Consumer NonDurables
2228,Consumer NonDurables
2229,Consumer NonDurables
2230,Consumer NonDurables
2231,Consumer NonDurables
2232,Consumer NonDurables
2233,Consumer NonDurables
2234,Consumer NonDurables
2235,Consumer NonDurables
2236,Consumer NonDurables
2237,Consumer NonDurables
2238,Consumer NonDurables
2239,Consumer NonDurables
2240,Consumer NonDurables
2241,Consumer NonDurables
2242,Consumer NonDurables
2243,Consumer NonDurables
2244,Consumer NonDurables
2245,Consumer NonDurables
2246,Consumer NonDurables
2247,Consumer NonDurables
2248,Consumer NonDurables
2249,Consumer NonDurables
2250,Consumer NonDurables
2251,Consumer NonDurables
2252,Consumer NonDurables
2253,Consumer NonDurables
2254,Consumer NonDurables
2255,Consumer NonDurables
2256,Consumer NonDurables
2257,Consumer NonDurables
2258,Consumer NonDurables
2259,Consumer NonDurables
2260,Consumer NonDurables
2261,Consumer NonDurables
2262,Consumer NonDurables
2263,Consumer NonDurables
2264,Consumer NonDurables
2265,Consumer NonDurables
2266,Consumer NonDurables
2267,Consumer NonDurables
2268,Consumer NonDurables
2269,Consumer NonDurables
2270,Consumer NonDurables
2271,Consumer NonDurables
2272,Consumer NonDurables
2273,Consumer NonDurables
2274,Consumer NonDurables
2275,Consumer NonDurables
2276,Consumer NonDurables
2277,Consumer NonDurables
2278,Consumer NonDurables
2279,Consumer NonDurables
2280,Consumer NonDurables
2281,Consumer NonDurables
2282,Consumer NonDurables
2283,Consumer NonDurables
2284,Consumer NonDurables
2285,Consumer NonDurables
2286,Consumer NonDurables
2287,Consumer NonDurables
2288,Consumer NonDurables
2289,Consumer NonDurables
2290,Consumer NonDurables
2291,Consumer NonDurables
2292,Consumer NonDurables
2293,Consumer NonDurables
2294,Consumer NonDurables
2295,Consumer NonDurables
2296,Consumer NonDurables
2297,Consumer NonDurables
2298,Consumer NonDurables
2299,Consumer NonDurables
2300,Consumer NonDurables
2301,Consumer NonDurables
2302,Consumer NonDurables
2303,Consumer NonDurables
2304,Consumer NonDurables
2305,Consumer NonDurables
2306,Consumer NonDurables
2307,Consumer NonDurables
2308,Consumer NonDurables
2309,Consumer NonDurables
2310,Consumer NonDurables
2311,Consumer NonDurables
2312,Consumer NonDurables
2313,Consumer NonDurables
2314,Consumer NonDurables
2315,Consumer NonDurables
2316,Consumer NonDurables
2317,Consumer NonDurables
2318,Consumer NonDurables
2319,Consumer NonDurables
2320,Consumer NonDurables
2321,Consumer NonDurables
2322,Consumer NonDurables
2323,Consumer NonDurables
2324,Consumer NonDurables
2325,Consumer NonDurables
2326,Consumer NonDurables
2327,Consumer NonDurables
2328,Consumer NonDurables
2329,Consumer NonDurables
2330,Consumer NonDurables
2331,Consumer NonDurables
2332,Consumer NonDurables
2333,Consumer NonDurables
2334,Consumer NonDurables
2335,Consumer NonDurables
2336,Consumer NonDurables
2337,Consumer NonDurables
2338,Consumer NonDurables
2339,Consumer NonDurables
2340,Consumer NonDurables
2341,Consumer NonDurables
2342,Consumer NonDurables
2343,Consumer NonDurables
2344,Consumer NonDurables
2345,Consumer NonDurables
2346,Consumer NonDurables
2347,Consumer NonDurables
2348,Consumer NonDurables
2349,Consumer NonDurables
2350,Consumer NonDurables
2351,Consumer NonDurables
2352,Consumer NonDurables
2353,Consumer NonDurables
2354,Consumer NonDurables
2355,Consumer NonDurables
2356,Consumer NonDurables
2357,Consumer NonDurables
2358,Consumer NonDurables
2359,Consumer NonDurables
2360,Consumer NonDurables
2361,Consumer NonDurables
2362,Consumer NonDurables
2363,Consumer NonDurables
2364,Consumer NonDurables
2365,Consumer NonDurables
2366,Consumer NonDurables
2367,Consumer NonDurables
2368,Consumer NonDurables
2369,Consumer NonDurables
2370,Consumer NonDurables
2371,Consumer NonDurables
2372,Consumer NonDurables
2373,Consumer NonDurables
2374,Consumer NonDurables
2375,Consumer NonDurables
2376,Consumer NonDurables
2377,Consumer NonDurables
2378,Consumer NonDurables
2379,Consumer NonDurables
2380,Consumer NonDurables
2381,Consumer NonDurables
2382,Consumer NonDurables
2383,Consumer NonDurables
2384,Consumer NonDurables
2385,Consumer NonDurables
2386,Consumer NonDurables
2387,Consumer NonDurables
2388,Consumer NonDurables
2389,Consumer NonDurables
2390,Consumer NonDurables
2391,Consumer NonDurables
2392,Consumer NonDurables
2393,Consumer NonDurables
2394,Consumer NonDurables
2395,Consumer NonDurables
2396,Consumer NonDurables
2397,Consumer NonDurables
2398,Consumer NonDurables
2399,Consumer NonDurables
2500,Consumer Durables
2501,Consumer Durables
2502,Consumer Durables
2503,Consumer Durables
2504,Consumer Durables
2505,Consumer Durables
2506,Consumer Durables
2507,Consumer Durables
2508,Consumer Durables
2509,Consumer Durables
2510,Consumer Durables
2511,Consumer Durables
2512,Consumer Durables
2513,Consumer Durables
2514,Consumer Durables
2515,Consumer Durables
2516,Consumer Durables
2517,Consumer Durables
2518,Consumer Durables
2519,Consumer Durables
2520,Manufacturing
2521,Manufacturing
2522,Manufacturing
2523,Manufacturing
2524,Manufacturing
2525,Manufacturing
2526,Manufacturing
2527,Manufacturing
2528,Manufacturing
2529,Manufacturing
2530,Manufacturing
2531,Manufacturing
2532,Manufacturing
2533,Manufacturing
2534,Manufacturing
2535,Manufacturing
2536,Manufacturing
2537,Manufacturing
2538,Manufacturing
2539,Manufacturing
2540,Manufacturing
2541,Manufacturing
2542,Manufacturing
2543,Manufacturing
2544,Manufacturing
2545,Manufacturing
2546,Manufacturing
2547,Manufacturing
2548,Manufacturing
2549,Manufacturing
2550,Manufacturing
2551,Manufacturing
2552,Manufacturing
2553,Manufacturing
2554,Manufacturing
2555,Manufacturing
2556,Manufacturing
2557,Manufacturing
2558,Manufacturing
2559,Manufacturing
2560,Manufacturing
2561,Manufacturing
2562,Manufacturing
2563,Manufacturing
2564,Manufacturing
2565,Manufacturing
2566,Manufacturing
2567,Manufacturing
2568,Manufacturing
2569,Manufacturing
2570,Manufacturing
2571,Manufacturing
2572,Manufacturing
2573,Manufacturing
2574,Manufacturing
2575,Manufacturing
2576,Manufacturing
2577,Manufacturing
2578,Manufacturing
2579,Manufacturing
2580,Manufacturing
2581,Manufacturing
2582,Manufacturing
2583,Manufacturing
2584,Manufacturing
2585,Manufacturing
2586,Manufacturing
2587,Manufacturing
2588,Manufacturing
2589,Manufacturing
2590,Consumer Durables
2591,Consumer Durables
2592,Consumer Durables
2593,Consumer Durables
2594,Consumer Durables
2595,Consumer Durables
2596,Consumer Durables
2597,Consumer Durables
2598,Consumer Durables
2599,Consumer Durables
2600,Manufacturing
2601,Manufacturing
2602,Manufacturing
2603,Manufacturing
2604,Manufacturing
2605,Manufacturing
2606,Manufacturing
2607,Manufacturing
2608,Manufacturing
2609,Manufacturing
2610,Manufacturing
2611,Manufacturing
2612,Manufacturing
2613,Manufacturing
2614,Manufacturing
2615,Manufacturing
2616,Manufacturing
2617,Manufacturing
2618,Manufacturing
2619,Manufacturing
2620,Manufacturing
2621,Manufacturing
2622,Manufacturing
2623,Manufacturing
2624,Manufacturing
2625,Manufacturing
2626,Manufacturing
2627,Manufacturing
2628,Manufacturing
2629,Manufacturing
2630,Manufacturing
2631,Manufacturing
2632,Manufacturing
2633,Manufacturing
2634,Manufacturing
2635,Manufacturing
2636,Manufacturing
2637,Manufacturing
2638,Manufacturing
2639,Manufacturing
2640,Manufacturing
2641,Manufacturing
2642,Manufacturing
2643,Manufacturing
2644,Manufacturing
2645,Manufacturing
2646,Manufacturing
2647,Manufacturing
2648,Manufacturing
2649,Manufacturing
2650,Manufacturing
2651,Manufacturing
2652,Manufacturing
2653,Manufacturing
2654,Manufacturing
2655,Manufacturing
2656,Manufacturing
2657,Manufacturing
2658,Manufacturing
2659,Manufacturing
2660,Manufacturing
2661,Manufacturing
2662,Manufacturing
2663,Manufacturing
2664,Manufacturing
2665,Manufacturing
2666,Manufacturing
2667,Manufacturing
2668,Manufacturing
2669,Manufacturing
2670,Manufacturing
2671,Manufacturing
2672,Manufacturing
2673,Manufacturing
2674,Manufacturing
2675,Manufacturing
2676,Manufacturing
2677,Manufacturing
2678,Manufacturing
2679,Manufacturing
2680,Manufacturing
2681,Manufacturing
2682,Manufacturing
2683,Manufacturing
2684,Manufacturing
2685,Manufacturing
2686,Manufacturing
2687,Manufacturing
2688,Manufacturing
2689,Manufacturing
2690,Manufacturing
2691,Manufacturing
2692,Manufacturing
2693,Manufacturing
2694,Manufacturing
2695,Manufacturing
2696,Manufacturing
2697,Manufacturing
2698,Manufacturing
2699,Manufacturing
2700,Consumer NonDurables
2701,Consumer NonDurables
2702,Consumer NonDurables
2703,Consumer NonDurables
2704,Consumer NonDurables
2705,Consumer NonDurables
2706,Consumer NonDurables
2707,Consumer NonDurables
2708,Consumer NonDurables
2709,Consumer NonDurables
2710,Consumer NonDurables
2711,Consumer NonDurables
2712,Consumer NonDurables
2713,Consumer NonDurables
2714,Consumer NonDurables
2715,Consumer NonDurables
2716,Consumer NonDurables
2717,Consumer NonDurables
2718,Consumer NonDurables
2719,Consumer NonDurables
2720,Consumer NonDurables
2721,Consumer NonDurables
2722,Consumer NonDurables
2723,Consumer NonDurables
2724,Consumer NonDurables
2725,Consumer NonDurables
2726,Consumer NonDurables
2727,Consumer NonDurables
2728,Consumer NonDurables
2729,Consumer NonDurables
2730,Consumer NonDurables
2731,Consumer NonDurables
2732,Consumer NonDurables
2733,Consumer NonDurables
2734,Consumer NonDurables
2735,Consumer NonDurables
2736,Consumer NonDurables
2737,Consumer NonDurables
2738,Consumer NonDurables
2739,Consumer NonDurables
2740,Consumer NonDurables
2741,Consumer NonDurables
2742,Consumer NonDurables
2743,Consumer NonDurables
2744,Consumer NonDurables
2745,Consumer NonDurables
2746,Consumer NonDurables
2747,Consumer NonDurables
2748,Consumer NonDurables
2749,Consumer NonDurables
2750,Manufacturing
2751,Manufacturing
2752,Manufacturing
2753,Manufacturing
2754,Manufacturing
2755,Manufacturing
2756,Manufacturing
2757,Manufacturing
2758,Manufacturing
2759,Manufacturing
2760,Manufacturing
2761,Manufacturing
2762,Manufacturing
2763,Manufacturing
2764,Manufacturing
2765,Manufacturing
2766,Manufacturing
2767,Manufacturing
2768,Manufacturing
2769,Manufacturing
2770,Consumer NonDurables
2771,Consumer NonDurables
2772,Consumer NonDurables
2773,Consumer NonDurables
2774,Consumer NonDurables
2775,Consumer NonDurables
2776,Consumer NonDurables
2777,Consumer NonDurables
2778,Consumer NonDurables
2779,Consumer NonDurables
2780,Consumer NonDurables
2781,Consumer NonDurables
2782,Consumer NonDurables
2783,Consumer NonDurables
2784,Consumer NonDurables
2785,Consumer NonDurables
2786,Consumer NonDurables
2787,Consumer NonDurables
2788,Consumer NonDurables
2789,Consumer NonDurables
2790,Consumer NonDurables
2791,Consumer NonDurables
2792,Consumer NonDurables
2793,Consumer NonDurables
2794,Consumer NonDurables
2795,Consumer NonDurables
2796,Consumer NonDurables
2797,Consumer NonDurables
2798,Consumer NonDurables
2799,Consumer NonDurables
2800,Chemicals and Allied Products
2801,Chemicals and Allied Products
2802,Chemicals and Allied Products
2803,Chemicals and Allied Products
2804,Chemicals and Allied Products
2805,Chemicals and Allied Products
2806,Chemicals and Allied Products
2807,Chemicals and Allied Products
2808,Chemicals and Allied Products
2809,Chemicals and Allied Products
2810,Chemicals and Allied Products
2811,Chemicals and Allied Products
2812,Chemicals and Allied Products
2813,Chemicals and Allied Products
2814,Chemicals and Allied Products
2815,Chemicals and Allied Products
2816,Chemicals and Allied Products
2817,Chemicals and Allied Products
2818,Chemicals and Allied Products
2819,Chemicals and Allied Products
2820,Chemicals and Allied Products
2821,Chemicals and Allied Products
2822,Chemicals and Allied Products
2823,Chemicals and Allied Products
2824,Chemicals and Allied Products
2825,Chemicals and Allied Products
2826,Chemicals and Allied Products
2827,Chemicals and Allied Products
2828,Chemicals and Allied Products
2829,Chemicals and Allied Products
2830,"Healthcare, Medical Equipment, and Drugs"
2831,"Healthcare, Medical Equipment, and Drugs"
2832,"Healthcare, Medical Equipment, and Drugs"
2833,"Healthcare, Medical Equipment, and Drugs"
2834,"Healthcare, Medical Equipment, and Drugs"
2835,"Healthcare, Medical Equipment, and Drugs"
2836,"Healthcare, Medical Equipment, and Drugs"
2837,"Healthcare, Medical Equipment, and Drugs"
2838,"Healthcare, Medical Equipment, and Drugs"
2839,"Healthcare, Medical Equipment, and Drugs"
2840,Chemicals and Allied Products
2841,Chemicals and Allied Products
2842,Chemicals and Allied Products
2843,Chemicals and Allied Products
2844,Chemicals and Allied Products
2845,Chemicals and Allied Products
2846,Chemicals and Allied Products
2847,Chemicals and Allied Products
2848,Chemicals and Allied Products
2849,Chemicals and Allied Products
2850,Chemicals and Allied Products
2851,Chemicals and Allied Products
2852,Chemicals and Allied Products
2853,Chemicals and Allied Products
2854,Chemicals and Allied Products
2855,Chemicals and Allied Products
2856,Chemicals and Allied Products
2857,Chemicals and Allied Products
2858,Chemicals and Allied Products
2859,Chemicals and Allied Products
2860,Chemicals and Allied Products
2861,Chemicals and Allied Products
2862,Chemicals and Allied Products
2863,Chemicals and Allied Products
2864,Chemicals and Allied Products
2865,Chemicals and Allied Products
2866,Chemicals and Allied Products
2867,Chemicals and Allied Products
2868,Chemicals and Allied Products
2869,Chemicals and Allied Products
2870,Chemicals and Allied Products
2871,Chemicals and Allied Products
2872,Chemicals and Allied Products
2873,Chemicals and Allied Products
2874,Chemicals and Allied Products
2875,Chemicals and Allied Products
2876,Chemicals and Allied Products
2877,Chemicals and Allied Products
2878,Chemicals and Allied Products
2879,Chemicals and Allied Products
2880,Chemicals and Allied Products
2881,Chemicals and Allied Products
2882,Chemicals and Allied Products
2883,Chemicals and Allied Products
2884,Chemicals and Allied Products
2885,Chemicals and Allied Products
2886,Chemicals and Allied Products
2887,Chemicals and Allied Products
2888,Chemicals and Allied Products
2889,Chemicals and Allied Products
2890,Chemicals and Allied Products
2891,Chemicals and Allied Products
2892,Chemicals and Allied Products
2893,Chemicals and Allied Products
2894,Chemicals and Allied Products
2895,Chemicals and Allied Products
2896,Chemicals and Allied Products
2897,Chemicals and Allied Products
2898,Chemicals and Allied Products
2899,Chemicals and Allied Products
2900,"Oil, Gas, and Coal Extraction and Products"
2901,"Oil, Gas, and Coal Extraction and Products"
2902,"Oil, Gas, and Coal Extraction and Products"
2903,"Oil, Gas, and Coal Extraction and Products"
2904,"Oil, Gas, and Coal Extraction and Products"
2905,"Oil, Gas, and Coal Extraction and Products"
2906,"Oil, Gas, and Coal Extraction and Products"
2907,"Oil, Gas, and Coal Extraction and Products"
2908,"Oil, Gas, and Coal Extraction and Products"
2909,"Oil, Gas, and Coal Extraction and Products"
2910,"Oil, Gas, and Coal Extraction and Products"
2911,"Oil, Gas, and Coal Extraction and Products"
2912,"Oil, Gas, and Coal Extraction and Products"
2913,"Oil, Gas, and Coal Extraction and Products"
2914,"Oil, Gas, and Coal Extraction and Products"
2915,"Oil, Gas, and Coal Extraction and Products"
2916,"Oil, Gas, and Coal Extraction and Products"
2917,"Oil, Gas, and Coal Extraction and Products"
2918,"Oil, Gas, and Coal Extraction and Products"
2919,"Oil, Gas, and Coal Extraction and Products"
2920,"Oil, Gas, and Coal Extraction and Products"
2921,"Oil, Gas, and Coal Extraction and Products"
2922,"Oil, Gas, and Coal Extraction and Products"
2923,"Oil, Gas, and Coal Extraction and Products"
2924,"Oil, Gas, and Coal Extraction and Products"
2925,"Oil, Gas, and Coal Extraction and Products"
2926,"Oil, Gas, and Coal Extraction and Products"
2927,"Oil, Gas, and Coal Extraction and Products"
2928,"Oil, Gas, and Coal Extraction and Products"
2929,"Oil, Gas, and Coal Extraction and Products"
2930,"Oil, Gas, and Coal Extraction and Products"
2931,"Oil, Gas, and Coal Extraction and Products"
2932,"Oil, Gas, and Coal Extraction and Products"
2933,"Oil, Gas, and Coal Extraction and Products"
2934,"Oil, Gas, and Coal Extraction and Products"
2935,"Oil, Gas, and Coal Extraction and Products"
2936,"Oil, Gas, and Coal Extraction and Products"
2937,"Oil, Gas, and Coal Extraction and Products"
2938,"Oil, Gas, and Coal Extraction and Products"
2939,"Oil, Gas, and Coal Extraction and Products"
2940,"Oil, Gas, and Coal Extraction and Products"
2941,"Oil, Gas, and Coal Extraction and Products"
2942,"Oil, Gas, and Coal Extraction and Products"
2943,"Oil, Gas, and Coal Extraction and Products"
2944,"Oil, Gas, and Coal Extraction and Products"
2945,"Oil, Gas, and Coal Extraction and Products"
2946,"Oil, Gas, and Coal Extraction and Products"
